"iata_code";"language_id";"name"
"FEB";"EN";"Sanfebagar Airport"
"FEC";"EN";"Feira de Santana Joao Durval Carneiro"
"FEG";"EN";"Fergana International Airport"
"FEJ";"EN";"Feijo Airport"
"FEK";"EN";"Ferkessedougou Airport"
"FEL";"EN";"Fuerstenfeldbruck Airport"
"FEN";"EN";"Fernando de Noronha Airport"
"FEP";"EN";"Freeport Albertus Airport"
"FES";"EN";"San Fernando Bahia Sur Railway Stn"
"FET";"EN";"Fremont Municipal Airport"
"FEW";"EN";"Cheyenne F.E. Warren AFB H/P Heliport"
"FEZ";"EN";"Fes Saiss Airport"
"FFA";"EN";"Kill Devil Hills First Flight Airport"
"FFD";"EN";"Fairford RAF Station Airport"
"FFL";"EN";"Fairfield Municipal Airport"
"FFM";"EN";"Fergus Falls Municipal Airport"
"FFO";"EN";"Dayton Wright-Patterson AFB Airport"
"FFT";"EN";"Frankfort Capital City Airport"
"FFU";"EN";"Futaleufu Airport"
"FGD";"EN";"Fderik Airport"
"FGI";"EN";"Apia Fagali'i Airport"
"FGL";"EN";"Fox Glacier Fox Heliport"
"FGR";"EN";"Fuengirola Railway Station"
"FGU";"EN";"Fangatau Airport"
"FHU";"EN";"Sierra Vista Municipal/Libby AAF Airport"
"FHZ";"EN";"Fakahina Airport"
"FID";"EN";"Fishers Island Elizabeth Field Airport"
"FIE";"EN";"Fair Isle Airport"
"FIG";"EN";"Fria Katourou Airport"
"FIH";"EN";"Kinshasa N'djili Intl Airport"
"FIK";"EN";"Finke Airport"
"FIL";"EN";"Fillmore Municipal Airport"
"FIN";"EN";"Finschhafen Airport"
"FIR";"EN";"Florence Firenze C.M. Railway Stn"
"FIS";"EN";"Kinshasa Central Railway Stn"
"FIV";"EN";"Five Finger Coast Guard Heliport"
"FIZ";"EN";"Fitzroy Crossing Airport"
"FJR";"EN";"Fujairah International Airport"
"FKB";"EN";"Karlsruhe/Baden-Baden Airpark Apt"
"FKI";"EN";"Kisangani Bangoka Intl Airport"
"FKJ";"EN";"Fukui Airport"
"FKL";"EN";"Franklin Chess-Lambertin Airport"
"FKN";"EN";"Franklin Municipal-John B. Rose Airport"
"FKQ";"EN";"Fak Torea Airport"
"FKS";"EN";"Fukushima Airport"
"FLA";"EN";"Florencia Gustavo A. Paredes Airport"
"FLB";"EN";"Floriano Cangapara Airport"
"FLC";"EN";"Falls Creek Heliport"
"FLD";"EN";"Fond du Lac Fond du Lac County Airport"
"FLF";"EN";"Flensburg Schaeferhaus Airport"
"FLG";"EN";"Grand Canyon Flagstaff Pulliam Airport"
"FLH";"EN";"Flotta Airport"
"FLI";"EN";"Flateyri Holt Airport"
"FLL";"EN";"Fort Lauderdale International Airport"
"FLM";"EN";"Filadelfia Airport"
"FLN";"EN";"Florianopolis Hercilio Luz Intl Airport"
"FLO";"EN";"Florence Dillon County Airport"
"FLP";"EN";"Flippin Marion County Regional Airport"
"FLR";"EN";"Florence Peretola Airport"
"FLS";"EN";"Flinders Island Airport"
"FLT";"EN";"Flat Airport"
"FLU";"EN";"New York Flushing Heliport"
"FLV";"EN";"Fort Leavenworth Sherman AAF Airport"
"FLW";"EN";"Flores Island Airport"
"FLX";"EN";"Fallon Municipal Airport"
"FLY";"EN";"Finley Airport"
"FLZ";"EN";"Sibolga Ferdinand LumbanTobing Airport"
"FMA";"EN";"Formosa Airport"
"FME";"EN";"Fort Meade/Odenton Tipton Airport"
"FMH";"EN";"Falmouth Otis AFB Airport"
"FMI";"EN";"Kalemie Airport"
"FMM";"EN";"Memmingen Allgaeu Airport"
"FMN";"EN";"Farmington Four Corners Regional Airport"
"FMO";"EN";"Muenster/Osnabrueck Intl Airport"
"FMS";"EN";"Fort Madison Municipal Airport"
"FMU";"EN";"Florence Municipal Airport"
"FMV";"EN";"Montevideo Fluvial Bus Station"
"FMY";"EN";"Fort Myers Page Field Airport"
"FNA";"EN";"Freetown Lungi International Airport"
"FNB";"EN";"Neubrandenburg Trollenhagen Airport"
"FNC";"EN";"Funchal Madeira Airport"
"FND";"EN";"Funadhoo Airport"
"FNE";"EN";"Fane Airport"
"FNG";"EN";"Fada N'Gourma Airport"
"FNH";"EN";"Fincha'a Airport"
"FNI";"EN";"Nimes Garons Airport"
"FNJ";"EN";"Pyongyang Sunan Intl Airport"
"FNL";"EN";"Fort Collins/Loveland Municipal Airport"
"FNR";"EN";"Funter Bay Sea Plane Base Airport"
"FNT";"EN";"Flint Bishop Intl Airport"
"FNU";"EN";"Oristano Fenosu Airport"
"FOA";"EN";"Foula Airport"
"FOB";"EN";"Fort Bragg Airport"
"FOC";"EN";"Fuzhou Changle Intl Airport"
"FOD";"EN";"Fort Dodge Regional Airport"
"FOE";"EN";"Topeka Forbes Field Airport"
"FOG";"EN";"Foggia Gino Lisa Airport"
"FOI";"EN";"Foggia Railway Station"
"FOK";"EN";"Westhampton Suffolk County Airport"
"FOM";"EN";"Foumban Nkounja Airport"
"FON";"EN";"Fortuna Arenal Airport"
"FOO";"EN";"Numfoor Airport"
"FOR";"EN";"Fortaleza Pinto Martins Intl Airport"
"FOS";"EN";"Forrest Airport"
"FOT";"EN";"Forster Airport"
"FOU";"EN";"Fougamou Airport"
"FOY";"EN";"Foya Airport"
"FPO";"EN";"Freeport Grand Bahama Intl Airport"
"FPR";"EN";"Fort Pierce St Lucie County Intl Airport"
"FPY";"EN";"Perry-Foley Airport"
"FRA";"EN";"Frankfurt International Airport"
"FRB";"EN";"Forbes Airport"
"FRC";"EN";"Franca Tenente Lund Presetto Airport"
"FRD";"EN";"Friday Harbor Airport"
"FRE";"EN";"Fera Island Airport"
"FRG";"EN";"Farmingdale Republic Field Airport"
"FRH";"EN";"French Lick Municipal Airport"
"FRI";"EN";"Fort Riley Marshall AAF Airport"
"FRJ";"EN";"Frejus Off-line Point"
"FRK";"EN";"Fregate Island Airport"
"FRL";"EN";"Forli Luigi Ridolfi Airport"
"FRM";"EN";"Fairmont Municipal Airport"
"FRN";"EN";"Anchorage Bryant AAF Airport"
"FRO";"EN";"Floro Airport"
"FRQ";"EN";"Feramin Airport"
"FRR";"EN";"Front Royal Warren County Airport"
"FRS";"EN";"Flores Mundo Maya Intl Airport"
"FRT";"EN";"Frutillar Airport"
"FRU";"EN";"Bishkek Manas Intl Airport"
"FRW";"EN";"Francistown Airport"
"FRY";"EN";"Fryeburg Airport"
"FRZ";"EN";"Fritzlar Airport"
"FSA";"EN";"Foshan CZ Bus Station"
"FSC";"EN";"Figari Sud-Corse Airport"
"FSD";"EN";"Sioux Falls Joe Foss Field Airport"
"FSI";"EN";"Lawton/Fort Sill Henry Post AAF Airport"
"FSK";"EN";"Fort Scott Municipal Airport"
"FSL";"EN";"Fossil Downs Station Airport"
"FSM";"EN";"Fort Smith Regional Airport"
"FSP";"EN";"St-Pierre Airport"
"FSS";"EN";"Forres Kinloss RAF Airport"
"FST";"EN";"Fort Stockton Pecos County Airport"
"FSU";"EN";"Fort Sumner Municipal Airport"
"FSZ";"EN";"Shizuoka Mount Fuji Airport"
"FTA";"EN";"Futuna Island Airport"
"FTE";"EN";"El Calafate Comandante A. Tola Airport"
"FTI";"EN";"Fitiuta Airport"
"FTK";"EN";"Fort Knox Godman AAF Airport"
"FTU";"EN";"Tolanaro Marillac Airport"
"FTW";"EN";"Fort Worth Meachem International Airport"
"FTX";"EN";"Owando Airport"
"FTY";"EN";"Atlanta Fulton County Airport"
"FUB";"EN";"Fulleborn Airport"
"FUE";"EN";"Fuerteventura Airport"
"FUG";"EN";"Fuyang Xiguan Airport"
"FUJ";"EN";"Fukue Goto-Fukue Airport"
"FUK";"EN";"Fukuoka Airport"
"FUL";"EN";"Fullerton Municipal Airport"
"FUM";"EN";"Fuma Airport"
"FUN";"EN";"Funafuti International Airport"
"FUO";"EN";"Foshan Shadi Airport"
"FUT";"EN";"Futuna Island Pointe Vele Airport"
"FVL";"EN";"Flora Valley Airport"
"FVM";"EN";"Fuvahmulak Island Airport"
"FVR";"EN";"Forrest River Mission Airport"
"FVS";"EN";"St Petersburg Finlyandsky Railway Stn"
"FWA";"EN";"Fort Wayne International Airport"
"FWH";"EN";"Fort Worth NAS JRB Airport"
"FWL";"EN";"Farewell Airport"
"FWM";"EN";"Fort William Railway Station"
"FXE";"EN";"Fort Lauderdale Executive Airport"
"FXO";"EN";"Cuamba Airport"
"FXY";"EN";"Forest City Municipal Airport"
"FYG";"EN";"Shenzhen Fuyong Ferry Port"
"FYJ";"EN";"Fuyuan Airport"
"FYM";"EN";"Fayetteville Municipal Airport"
"FYN";"EN";"Fuyun Koktokay Airport"
"FYT";"EN";"Faya-Largeau Airport"
"FYU";"EN";"Fort Yukon Airport"
"FYV";"EN";"Fayetteville/Springd. Drake Field Apt"
"FZO";"EN";"Filton Airport"
"GAA";"EN";"Guamal Airport"
"GAB";"EN";"Gabbs Airport"
"GAC";"EN";"Gracias Airport"
"GAD";"EN";"Gadsden Northeast Alabama Rgnl Airport"
"GAE";"EN";"Gabes Matmata Airport"
"GAF";"EN";"Gafsa Ksar Airport"
"GAG";"EN";"Gage Airport"
"GAH";"EN";"Gayndah Airport"
"GAI";"EN";"Gaithersburg Montgomery Co Airpark Apt"
"GAJ";"EN";"Yamagata Airport"
"GAL";"EN";"Galena Edward G. Pitka Sr. Airport"
"GAM";"EN";"Gambell Airport"
"GAN";"EN";"Gan Island International Airport"
"GAO";"EN";"Guantanamo Bay NS Airport"
"GAP";"EN";"Gusap Airport"
"GAQ";"EN";"Gao Korogoussou Airport"
"GAR";"EN";"Garaina Airport"
"GAS";"EN";"Garissa Airport"
"GAT";"EN";"Gap Tallard Airport"
"GAU";"EN";"Guwahati Gopinath Bordoloi Intl Airport"
"GAV";"EN";"Gag Island Airport"
"GAW";"EN";"Gangaw Airport"
"GAX";"EN";"Gamba Yenzi Airport"
"GAY";"EN";"Gaya Airport"
"GAZ";"EN";"Guasopa Airport"
"GBA";"EN";"Cotswold Airport"
"GBB";"EN";"Gabala International Airport"
"GBC";"EN";"Gasuke Airport"
"GBD";"EN";"Great Bend Municipal Airport"
"GBE";"EN";"Gaborone Sir Seretse Khama Intl Airport"
"GBF";"EN";"Negarbo Airport"
"GBG";"EN";"Galesburg Municipal Airport"
"GBH";"EN";"Galbraith Lake Airport"
"GBI";"EN";"Kalaburagi Airport"
"GBJ";"EN";"Marie-Galante Airport"
"GBK";"EN";"Gbangbatok Airport"
"GBL";"EN";"South Goulburn Island Airport"
"GBM";"EN";"Garbaharey Airport"
"GBN";"EN";"San Giovanni Rotondo Heliport"
"GBO";"EN";"Baltimore Greenbelt Railway Stn"
"GBP";"EN";"Gamboola Airport"
"GBQ";"EN";"Muharraq Off-line Point"
"GBR";"EN";"Great Barrington Airport"
"GBS";"EN";"Port Fitzroy Off-line Point"
"GBT";"EN";"Gorgan Airport"
"GBU";"EN";"Khashm el Girba Airport"
"GBV";"EN";"Gibb River Airport"
"GBW";"EN";"Ginbata Airport"
"GBX";"EN";"Granada Bus Station"
"GBZ";"EN";"Great Barrier Island Airport"
"GCA";"EN";"Guacamayas Airport"
"GCC";"EN";"Gillette Campbell County Airport"
"GCD";"EN";"Electric City Grand Coulee Dam Airport"
"GCH";"EN";"Gachsaran Airport"
"GCI";"EN";"Guernsey Airport"
"GCJ";"EN";"Johannesburg Grand Central Airport"
"GCK";"EN";"Garden City Regional Airport"
"GCM";"EN";"Grand Cayman Owen Roberts Intl Airport"
"GCN";"EN";"Grand Canyon National Park Airport"
"GCT";"EN";"Grand Canyon Bar Ten Airport"
"GCW";"EN";"Grand Canyon West Airport"
"GCY";"EN";"Greeneville Greene County Muni Airport"
"GDA";"EN";"Gounda Airport"
"GDC";"EN";"Donaldson Field Airport"
"GDD";"EN";"Gordon Downs Airport"
"GDE";"EN";"Gode Airport"
"GDG";"EN";"Magdagachi Airport"
"GDH";"EN";"Golden Horn Lodge SPB Airport"
"GDI";"EN";"Melle Gordil Airport"
"GDJ";"EN";"Gandajika Airport"
"GDL";"EN";"Guadalajara Miguel Hidalgo Intl Airport"
"GDM";"EN";"Gardner Municipal Airport"
"GDN";"EN";"Gdansk Lech Walesa Airport"
"GDO";"EN";"Guasdualito Airport"
"GDP";"EN";"Guadalupe Airport"
"GDQ";"EN";"Gonder Azezo Airport"
"GDT";"EN";"Grand Turk J.A.G.S. McCartney Int Apt"
"GDU";"EN";"Guadalajara Railway Station"
"GDV";"EN";"Glendive Dawson Community Airport"
"GDW";"EN";"Gladwin Zettel Memorial Airport"
"GDX";"EN";"Magadan Sokol Airport"
"GDZ";"EN";"Gelendzhik Airport"
"GEA";"EN";"Noumea Magenta Airport"
"GEB";"EN";"Gebe Airport"
"GEC";"EN";"Gecitkale Airport"
"GED";"EN";"Georgetown Sussex County Airport"
"GEE";"EN";"George Town Airport"
"GEF";"EN";"Geva Airport"
"GEG";"EN";"Spokane International Airport"
"GEL";"EN";"Santo Angelo Sepe Tiaraju Airport"
"GEM";"EN";"Mongomo Mongomeyen Airport"
"GEN";"EN";"Puente Genil Herrera Railway Stn"
"GEO";"EN";"Georgetown Cheddi Jagan Intl Airport"
"GER";"EN";"Nueva Gerona Rafael Cabrera Airport"
"GES";"EN";"General Santos International Airport"
"GET";"EN";"Geraldton Airport"
"GEV";"EN";"Gallivare Airport"
"GEW";"EN";"Gewoia Airport"
"GEX";"EN";"Geelong Airport"
"GEY";"EN";"Greybull South Big Horn County Airport"
"GFA";"EN";"Great Falls Malmstrom AFB Heliport"
"GFD";"EN";"Greenfield Pope Field Airport"
"GFE";"EN";"Grenfell Airport"
"GFF";"EN";"Griffith Airport"
"GFK";"EN";"Grand Forks International Airport"
"GFL";"EN";"Glens Falls Warren County Airport"
"GFN";"EN";"Grafton Clarence Valley Airport"
"GFO";"EN";"Bartica Airport"
"GFR";"EN";"Granville Airport"
"GFY";"EN";"Grootfontein Airport"
"GGA";"EN";"La Graciosa Ferry Port"
"GGB";"EN";"Agua Boa Airport"
"GGC";"EN";"Lumbala N'guimbo Airport"
"GGD";"EN";"Gregory Downs Airport"
"GGE";"EN";"Georgetown County Airport"
"GGF";"EN";"Almeirim Airport"
"GGG";"EN";"Longview East Texas Regional Airport"
"GGH";"EN";"Gastao Mesquita Airport"
"GGJ";"EN";"Walter Martins de Oliveira Mun. Airport"
"GGL";"EN";"Gilgal Airport"
"GGM";"EN";"Kakamega Airport"
"GGN";"EN";"Gagnoa Airport"
"GGO";"EN";"Guiglo Airport"
"GGR";"EN";"Garowe Airport"
"GGS";"EN";"Gobernador Gregores Airport"
"GGT";"EN";"George Town Exuma International Airport"
"GGW";"EN";"Glasgow International Airport"
"GGZ";"EN";"Graz Railway Station"
"GHA";"EN";"Ghardaia Noumerat Airport"
"GHB";"EN";"Governor's Harbour Airport"
"GHC";"EN";"Great Harbour Cay Airport"
"GHE";"EN";"Garachine Airport"
"GHF";"EN";"Giebelstadt Airport"
"GHK";"EN";"Kennedy Lake Gahcho Kue Airport"
"GHM";"EN";"Centerville Municipal Airport"
"GHN";"EN";"Guanghan Airport"
"GHS";"EN";"Melalan Airport"
"GHT";"EN";"Ghat Airport"
"GHU";"EN";"Gualeguaychu Airport"
"GIA";"EN";"Girona Railway Station"
"GIB";"EN";"Gibraltar Airport"
"GIC";"EN";"Boigu Island Airport"
"GID";"EN";"Gitega Airport"
"GIF";"EN";"Winter Haven's Gilbert Airport"
"GIG";"EN";"Rio de Janeiro Galeao-A.C.Jobim Intl Apt"
"GII";"EN";"Siguiri Airport"
"GIL";"EN";"Gilgit Airport"
"GIM";"EN";"Miele Mimbale Airport"
"GIR";"EN";"Girardot Santiago Vila Airport"
"GIS";"EN";"Gisborne Airport"
"GIT";"EN";"Geita Airport"
"GIU";"EN";"Sigiriya Airport"
"GIY";"EN";"Giyani Airport"
"GIZ";"EN";"Gizan Airport"
"GJA";"EN";"Guanaja Airport"
"GJB";"EN";"Guadalajara Bus Station"
"GJL";"EN";"Jijel Ferhat Abbas Airport"
"GJM";"EN";"Guajara-Mirim Airport"
"GJN";"EN";"Zhijiang Railway Station"
"GJR";"EN";"Gjogur Airport"
"GJT";"EN";"Grand Junction Regional Airport"
"GKA";"EN";"Goroka Airport"
"GKD";"EN";"Gokceada Airport"
"GKE";"EN";"Geilenkirchen Air Base Airport"
"GKH";"EN";"Gorkha Palungtar Airport"
"GKK";"EN";"Kooddoo Island Airport"
"GKL";"EN";"Great Keppel Island Airport"
"GKN";"EN";"Gulkana Airport"
"GKO";"EN";"Kongo Boumba Airport"
"GKT";"EN";"Sevierville Gatlinburg Airport"
"GKW";"EN";"Guilin Railway Station"
"GLA";"EN";"Glasgow International Airport"
"GLB";"EN";"Globe San Carlos Apache Airport"
"GLC";"EN";"Geladi Airport"
"GLD";"EN";"Goodland Renner Field Airport"
"GLE";"EN";"Gainesville Municipal Airport"
"GLF";"EN";"Golfito Airport"
"GLG";"EN";"Glengyle Airport"
"GLH";"EN";"Greenville Mid-Delta Airport"
"GLI";"EN";"Glen Innes Airport"
"GLK";"EN";"Galcaio Airport"
"GLL";"EN";"Gol Klanten Airport"
"GLM";"EN";"Glenormiston Airport"
"GLN";"EN";"Guelmime Airport"
"GLO";"EN";"Gloucestershire/Cheltenham Airport"
"GLP";"EN";"Gulgubip Airport"
"GLR";"EN";"Gaylord Regional Airport"
"GLS";"EN";"Galveston Sholes Intl Airport"
"GLT";"EN";"Gladstone Airport"
"GLU";"EN";"Gelephu Airport"
"GLV";"EN";"Golovin Airport"
"GLW";"EN";"Glasgow Municipal Airport"
"GLX";"EN";"Galela Gamarmalamo Airport"
"GLY";"EN";"Mount Goldsworthy Airport"
"GLZ";"EN";"Breda Gilze-Rijen AB Airport"
"GMA";"EN";"Gemena Airport"
"GMB";"EN";"Gambela Airport"
"GMC";"EN";"Guerima Airport"
"GMD";"EN";"Ben Slimane Airport"
"GME";"EN";"Gomel Airport"
"GMI";"EN";"Gasmata Airport"
"GMM";"EN";"Gamboma Airport"
"GMN";"EN";"Greymouth Airport"
"GMO";"EN";"Gombe Lawanti Airport"
"GMP";"EN";"Seoul Gimpo International Airport"
"GMQ";"EN";"Golog Maqin Airport"
"GMR";"EN";"Totegegie Airport"
"GMS";"EN";"Guimaraes Antonio Guerreiro Airport"
"GMT";"EN";"Granite Mountain Air Station Airport"
"GMU";"EN";"Greenville/Spartanburg DowntownAirport"
"GMV";"EN";"Monument Valley Airport"
"GMZ";"EN";"San Sebastian/Gomera La Gomera Airport"
"GNA";"EN";"Grodno Airport"
"GNB";"EN";"Lyon Grenoble-St Geoirs Airport"
"GND";"EN";"Grenada Maurice Bishop Intl Airport"
"GNE";"EN";"Gent Off-line Point"
"GNF";"EN";"Quincy Gansner Field Airport"
"GNG";"EN";"Gooding Municipal Airport"
"GNI";"EN";"Lyudao (Green Island) Airport"
"GNM";"EN";"Guanambi Airport"
"GNN";"EN";"Ginir Airport"
"GNR";"EN";"General Roca Dr. Arturo U. Illia Airport"
"GNS";"EN";"Gunung Sitoli Binaka Airport"
"GNT";"EN";"Grants-Milan Municipal Airport"
"GNU";"EN";"Goodnews Bay Airport"
"GNV";"EN";"Gainesville Regional Airport"
"GNY";"EN";"Sanliurfa Guney Anadolu Projesi Airport"
"GNZ";"EN";"Ghanzi Airport"
"GOA";"EN";"Genoa Cristoforo Colombo Airport"
"GOB";"EN";"Goba Robe Airport"
"GOC";"EN";"Gora Airport"
"GOE";"EN";"Gonaili Airport"
"GOG";"EN";"Gobabis Airport"
"GOH";"EN";"Nuuk Airport"
"GOI";"EN";"Goa Dabolim Airport"
"GOJ";"EN";"Nizhny Novgorod Strigino Airport"
"GOK";"EN";"Guthrie-Edmond Rgnl Airport"
"GOL";"EN";"Gold Beach Municipal Airport"
"GOM";"EN";"Goma International Airport"
"GON";"EN";"Groton-New London Airport"
"GOO";"EN";"Goondiwindi Airport"
"GOP";"EN";"Gorakhpur Airport"
"GOQ";"EN";"Golmud Airport"
"GOR";"EN";"Gore Airport"
"GOS";"EN";"Gosford Airport"
"GOT";"EN";"Goteborg Landvetter Airport"
"GOU";"EN";"Garoua International Airport"
"GOV";"EN";"Nhulunbuy Gove Airport"
"GOZ";"EN";"Gorna Oryahovitsa Airport"
"GPA";"EN";"Patrai Araxos Airport"
"GPB";"EN";"Guarapuava T.Thomas de Faria Airport"
"GPD";"EN";"Mount Gordon Mine Airport"
"GPI";"EN";"Guapi Juan Casiano Airport"
"GPL";"EN";"Guapiles Airport"
"GPN";"EN";"Garden Point Airport"
"GPO";"EN";"General Pico Airport"
"GPS";"EN";"Baltra Island Seymour Airport"
"GPT";"EN";"Gulfport/Biloxi International Airport"
"GPZ";"EN";"Grand Rapids Itasca County Airport"
"GQQ";"EN";"Galion Municipal Airport"
"GRA";"EN";"Gamarra Airport"
"GRB";"EN";"Green Bay Austin-Straubel Intl Airport"
"GRC";"EN";"Grand Cess Airport"
"GRD";"EN";"Greenwood County Airport"
"GRE";"EN";"Greenville Airport"
"GRF";"EN";"Tacoma Gray AAF Airport"
"GRG";"EN";"Gardez Airport"
"GRH";"EN";"Garuahi Airport"
"GRI";"EN";"Grand Island Central Nebraska Rgnl Apt"
"GRJ";"EN";"George Airport"
"GRK";"EN";"Killeen/Fort Hood Rgl/R.Gray AAF Airport"
"GRL";"EN";"Garasa Airport"
"GRM";"EN";"Grand Marais Cook County Airport"
"GRN";"EN";"Gordon Municipal Airport"
"GRO";"EN";"Girona Costa Brava Airport"
"GRP";"EN";"Gurupi Airport"
"GRQ";"EN";"Groningen Eelde Airport"
"GRR";"EN";"Grand Rapids Gerald R. Ford Intl Airport"
"GRS";"EN";"Grosseto Corrado Baccarini Airport"
"GRT";"EN";"Gujrat Airport"
"GRU";"EN";"Sao Paulo Guarulhos Intl Airport"
"GRV";"EN";"Grozny Airport"
"GRW";"EN";"Graciosa Island Airport"
"GRX";"EN";"Granada Federico Garcia Lorca Airport"
"GRY";"EN";"Grimsey Airport"
"GRZ";"EN";"Graz Airport"
"GSA";"EN";"Long Pasia Airport"
"GSB";"EN";"Goldsboro Seymour Johnson AFB Airport"
"GSC";"EN";"Gascoyne Junction Airport"
"GSE";"EN";"Goteborg City Airport"
"GSH";"EN";"Goshen Municipal Airport"
"GSI";"EN";"Grand-Santi Airport"
"GSJ";"EN";"Puerto San Jose Airport"
"GSL";"EN";"Taltheilei Narrows Airport"
"GSM";"EN";"Gheshm Island Dayrestan Airport"
"GSN";"EN";"Mount Gunson Airport"
"GSO";"EN";"Piedmont Triad Intl Airport"
"GSP";"EN";"Greenville/Spartanburg Intl Airport"
"GSQ";"EN";"Shark el-Owainat International Airport"
"GSR";"EN";"Gardo Airport"
"GSS";"EN";"Sabi Sabi Airport"
"GST";"EN";"Gustavus Airport"
"GSU";"EN";"Gedaref Airport"
"GSV";"EN";"Saratov Gagarin Airport"
"GSY";"EN";"Grimsby Town Railway Stn"
"GTA";"EN";"Gatokae Airport"
"GTE";"EN";"Groote Eylandt Airport"
"GTF";"EN";"Great Falls International Airport"
"GTG";"EN";"Grantsburg Municipal Airport"
"GTI";"EN";"Guettin Airport"
"GTN";"EN";"Mount Cook Glentanner Airport"
"GTO";"EN";"Gorontalo Djalaluddin Airport"
"GTP";"EN";"Grants Pass Airport"
"GTR";"EN";"Columbus Golden Triangle Rgnl Airport"
"GTS";"EN";"The Granites Airport"
"GTT";"EN";"Georgetown Airport"
"GTW";"EN";"Zlin Holesov Airport"
"GTY";"EN";"Gettysburg Airport"
"GTZ";"EN";"Grumeti Kirawira B Airport"
"GUA";"EN";"Guatemala City La Aurora Intl Airport"
"GUB";"EN";"Guerrero Negro Airport"
"GUC";"EN";"Gunnison-Crested Butte Airport"
"GUD";"EN";"Goundam Airport"
"GUE";"EN";"Guriaso Airport"
"GUF";"EN";"Gulf Shores Jack Edwards Airport"
"GUG";"EN";"Guari Airport"
"GUH";"EN";"Gunnedah Airport"
"GUI";"EN";"Guiria Airport"
"GUJ";"EN";"Guaratingueta Airport"
"GUL";"EN";"Goulburn Airport"
"GUM";"EN";"Guam A.B. Won Pat Intl Airport"
"GUO";"EN";"Guriel Airport"
"GUP";"EN";"Gallup Municipal Airport"
"GUQ";"EN";"Guanare Airport"
"GUR";"EN";"Alotau Gurney Airport"
"GUS";"EN";"Peru Grissom ARB Airport"
"GUT";"EN";"Guetersloh Airport"
"GUU";"EN";"Grundarfjordur Airport"
"GUV";"EN";"Mougulu Airport"
"GUW";"EN";"Atyrau Airport"
"GUX";"EN";"Guna Airport"
"GUY";"EN";"Guymon Municipal Airport"
"GUZ";"EN";"Guarapari Airport"
"GVA";"EN";"Geneva International Airport"
"GVE";"EN";"Gordonsville Municipal Airport"
"GVI";"EN";"Green River Airport"
"GVL";"EN";"Gainesville Lee Gilmer Memorial Airport"
"GVN";"EN";"Sovetskaya Gavan May-Gatka Airport"
"GVP";"EN";"Greenvale Airport"
"GVR";"EN";"A.Machado Oliveira Airport"
"GVT";"EN";"Greenville Majors Airport"
"GVX";"EN";"Gavle Sandviken Airport"
"GWA";"EN";"Gwa Airport"
"GWD";"EN";"Gwadar International Airport"
"GWE";"EN";"Gweru Airport"
"GWL";"EN";"Gwalior Airport"
"GWN";"EN";"Gnarowein Airport"
"GWO";"EN";"Greenwood Leflore Airport"
"GWS";"EN";"Glenwood Springs Municipal Airport"
"GWT";"EN";"Westerland Sylt Airport"
"GWV";"EN";"Glendale Fokker Field Airport"
"GWY";"EN";"Galway Airport"
"GXA";"EN";"Beringin Airport"
"GXF";"EN";"Sayun Airport"
"GXG";"EN";"Negage Airport"
"GXH";"EN";"Xiahe Gannan Xiahe Airport"
"GXQ";"EN";"Coyhaique Teniente Vidal Airport"
"GXX";"EN";"Yagoua Airport"
"GXY";"EN";"Greeley Weld County Airport"
"GYA";"EN";"Guayaramerin Airport"
"GYB";"EN";"Wodgina Airport"
"GYD";"EN";"Baku Heydar Aliyev Intl Airport"
"GYE";"EN";"Guayaquil Jose Joaquin de Olmedo Airport"
"GYG";"EN";"Magan Airport"
"GYI";"EN";"Gisenyi Airport"
"GYL";"EN";"Argyle Airport"
"GYM";"EN";"Guaymas Jose Maria Yanez Intl Airport"
"GYN";"EN";"Goiania Santa Genoveva Airport"
"GYP";"EN";"Gympie Airport"
"GYR";"EN";"Goodyear Phoenix Goodyear Airport"
"GYS";"EN";"Guangyuan Panlong Airport"
"GYU";"EN";"Guyuan Liupanshan Airport"
"GYY";"EN";"Chicago Gary/Chicago Intl Airport"
"GYZ";"EN";"Gruyere Mine Site Airport"
"GZA";"EN";"Gaza Yasser Arafat Intl Airport"
"GZG";"EN";"Garze Gesar Airport"
"GZI";"EN";"Ghazni Airport"
"GZM";"EN";"Gozo Heliport"
"GZO";"EN";"Gizo Nusatupe Airport"
"GZP";"EN";"Gazipasa Airport"
"GZT";"EN";"Gaziantep Oguzeli Airport"
"GZW";"EN";"Ghazvin Airport"
"HAA";"EN";"Hasvik Airport"
"HAB";"EN";"Hamilton Marion Co. Rankin Fite Airport"
"HAC";"EN";"Hachijojima Airport"
"HAD";"EN";"Halmstad Airport"
"HAE";"EN";"Supai Lava Falls Heliport"
"HAF";"EN";"Half Moon Bay Airport"
"HAG";"EN";"The Hague SITA Functions Off-line Point"
"HAH";"EN";"Moroni Prince Said Ibrahim Airport"
"HAI";"EN";"Three Rivers Municipal Dr. Haines Apt"
"HAJ";"EN";"Hannover Airport"
"HAK";"EN";"Haikou Meilan Intl Airport"
"HAL";"EN";"Halali Airport"
"HAM";"EN";"Hamburg Airport"
"HAN";"EN";"Hanoi Noi Bai Intl Airport"
"HAO";"EN";"Hamilton Butler County Regional Airport"
"HAP";"EN";"Long Island/Happy Bay Heliport"
"HAQ";"EN";"Hanimaadhoo Island Airport"
"HAR";"EN";"Harrisburg Skyport Airport"
"HAS";"EN";"Hail Airport"
